"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","주당평균수업시수(교사 1인당)","주당수업시수","수업교원수"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090004967","용인성산초등학교","02","공립","N","","190","190","190","190","190","190","20.2","626","31"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090004978","용인신촌초등학교","02","공립","N","","190","190","190","190","190","190","21.4","1007","47"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090004980","금화초등학교","02","공립","N","","190","190","190","190","190","190","21.2","677","32"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090004981","금릉초등학교","02","공립","N","","190","190","190","190","190","190","21.8","958","44"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090004998","신봉초등학교","02","공립","N","","191","191","191","191","191","191","21.9","329","15"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090005003","수일초등학교","02","공립","N","","190","190","190","190","190","190","19.9","279","14"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005004","입북초등학교","02","공립","N","","190","190","190","190","190","190","20.5","533","26"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005005","대선초등학교","02","공립","N","","190","190","190","190","190","190","21.8","1134","52"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005006","수원매화초등학교","02","공립","N","","190","190","190","190","190","190","22.3","490","22"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090005007","팔달초등학교","02","공립","N","","190","190","190","190","190","190","22.3","759","34"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090005008","성남양지초등학교","02","공립","N","","190","190","190","190","190","190","21.7","456","21"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090005009","샘모루초등학교","02","공립","N","","190","190","190","190","190","190","21.8","805","37"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090005010","화창초등학교","02","공립","N","","190","190","190","190","190","190","20.5","431","21"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090005011","부천송일초등학교","02","공립","N","","190","190","190","190","190","190","20.8","664","32"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090005012","이담초등학교","02","공립","N","","190","190","190","190","190","190","22.2","756","34"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005013","구봉초등학교","02","공립","N","","190","190","190","190","190","190","21.1","909","43"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005014","기산초등학교","02","공립","N","","190","190","190","190","190","190","20.9","710","34"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005015","안화초등학교","02","공립","N","","190","190","190","190","190","190","22.2","864","39"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005016","진안초등학교","02","공립","N","","190","190","190","190","190","190","21.9","636","29"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005017","태안초등학교","02","공립","N","","190","190","190","190","190","190","21.0","776","37"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005018","화성벌말초등학교","02","공립","N","","190","190","190","190","190","190","22.1","640","29"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005019","대호초등학교","02","공립","N","","190","190","190","190","190","190","21.9","614","28"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005023","덕계초등학교","02","공립","N","","191","191","191","191","191","191","21.9","526","24"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005024","안산호원초등학교","02","공립","N","","191","191","191","191","191","191","22.0","1013","46"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005025","웃터골초등학교","02","공립","N","","190","190","190","190","190","190","22.0","748","34"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005026","남양주신촌초등학교","02","공립","N","","190","190","190","190","190","190","21.8","786","36"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005027","장내초등학교","02","공립","N","","190","190","190","190","190","190","22.2","754","34"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005028","판곡초등학교","02","공립","N","","191","191","191","191","191","191","22.1","1128","51"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005029","평동초등학교","02","공립","N","","190","190","190","190","190","190","21.5","708","33"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005030","금향초등학교","02","공립","N","","190","190","190","190","190","190","22.6","655","29"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005031","목암초등학교","02","공립","N","","191","191","191","191","191","191","22.3","1069","48"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005032","김포신풍초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1174","53"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005036","대청초등학교","02","공립","N","","190","190","190","190","190","190","21.6","647","30"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005037","용인신릉초등학교","02","공립","N","","190","190","190","190","190","190","20.6","453","22"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005041","신일초등학교","02","공립","N","","190","190","190","190","190","190","21.4","513","24"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090005042","안양호암초등학교","02","공립","N","","191","191","191","191","191","191","21.7","260","12"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090005043","나눔초등학교","02","공립","N","","190","190","190","190","190","190","20.7","290","14"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005129","의정부효자초등학교","02","공립","N","","190","190","190","190","190","190","21.0","463","22"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005130","동암초등학교","02","공립","N","","191","191","191","191","191","191","21.9","943","43"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005131","버들개초등학교","02","공립","N","","190","190","190","190","190","190","21.6","800","37"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090005138","부천양지초등학교","02","공립","N","","190","190","190","190","190","190","21.8","458","21"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005139","삼숭초등학교","02","공립","N","","190","190","190","190","190","190","21.9","963","44"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005141","평택송화초등학교","02","공립","N","","190","190","190","190","190","190","22.4","561","25"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005142","장당초등학교","02","공립","N","","190","190","190","190","190","190","21.8","830","38"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005145","사능초등학교","02","공립","N","","190","190","190","190","190","190","18.8","244","13"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005146","남양주백봉초등학교","02","공립","N","","190","190","190","190","190","190","22.5","608","27"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005147","양오초등학교","02","공립","N","","190","190","190","190","190","190","22.1","1059","48"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090005152","신평초등학교","02","공립","N","","190","190","190","190","190","190","21.7","911","42"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005154","새금초등학교","02","공립","N","","190","190","190","190","190","190","21.9","526","24"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005155","석곶초등학교","02","공립","N","","191","191","191","191","191","191","22.2","953","43"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005179","효탑초등학교","02","공립","N","","190","190","190","190","190","190","21.4","493","23"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005181","상미초등학교","02","공립","N","","190","190","190","190","190","190","22.5","292","13"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005182","광숭초등학교","02","공립","N","","190","190","190","190","190","190","22.6","564","25"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005183","평택안일초등학교","02","공립","N","","190","190","190","190","190","190","21.9","1072","49"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005184","현일초등학교","02","공립","N","","190","190","190","190","190","190","22.3","824","37"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005185","어람초등학교","02","공립","N","","190","190","190","190","190","190","21.1","1116","53"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090005186","세종초등학교","02","공립","N","","190","190","190","190","190","190","21.6","909","42"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005187","동양초등학교","02","공립","N","","190","190","190","190","190","190","21.7","911","42"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005188","배양초등학교","02","공립","N","","190","190","190","190","190","190","21.7","433","20"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005269","안산청석초등학교","02","공립","N","","190","190","190","190","190","190","22.1","552","25"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005270","팔곡초등학교","02","공립","N","","190","190","190","190","190","190","19.8","158","8"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090005288","태봉초등학교","02","공립","N","","190","190","190","190","190","190","22.2","822","37"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005294","안산창촌초등학교","02","공립","N","","190","190","190","190","190","190","22.5","449","20"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005295","안산해양초등학교","02","공립","N","","190","190","190","190","190","190","21.7","520","24"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090005313","동산초등학교","02","공립","N","","190","190","190","190","190","190","22.0","396","18"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005324","동막초등학교","02","공립","N","","190","190","190","190","190","190","21.1","781","37"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005325","석성초등학교","02","공립","N","","190","190","190","190","190","190","21.4","1070","50"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005330","동백초등학교","02","공립","N","","190","190","190","190","190","190","25.7","1465","57"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005332","용인백현초등학교","02","공립","N","","190","190","190","190","190","190","22.1","1216","55"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005334","서평초등학교","02","공립","N","","190","190","190","190","190","190","20.6","268","13"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005337","오현초등학교","02","공립","N","","190","190","190","190","190","190","21.5","666","31"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005339","용인초당초등학교","02","공립","N","","190","190","190","190","190","190","21.6","865","40"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005341","가좌초등학교","02","공립","N","","191","191","191","191","191","191","22.3","712","32"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005344","도둔초등학교","02","공립","N","","190","190","190","190","190","190","21.6","368","17"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005357","평택도곡초등학교","02","공립","N","","190","190","190","190","190","190","21.9","658","30"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005363","안녕초등학교","02","공립","N","","190","190","190","190","190","190","21.0","673","32"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005366","가수초등학교","02","공립","N","","190","190","190","190","190","190","21.6","540","25"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005369","두일초등학교","02","공립","N","","191","191","191","191","191","191","21.5","558","26"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005372","수청초등학교","02","공립","N","","190","190","190","190","190","190","21.4","557","26"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005373","와석초등학교","02","공립","N","","190","190","190","190","190","190","22.3","1424","64"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005375","통진초등학교","02","공립","N","","190","190","190","190","190","190","22.5","449","20"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005393","다솜초등학교","02","공립","N","","191","191","191","191","191","191","22.2","798","36"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005395","덕인초등학교","02","공립","N","","190","190","190","190","190","190","21.6","626","29"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005397","문발초등학교","02","공립","N","","192","192","192","192","192","192","21.7","390","18"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090005402","소안초등학교","02","공립","N","","190","190","190","190","190","190","21.3","512","24"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005404","신지초등학교","02","공립","N","","190","190","190","190","190","190","21.9","416","19"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005406","오산원당초등학교","02","공립","N","","190","190","190","190","190","190","21.2","382","18"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005408","월포초등학교","02","공립","N","","190","190","190","190","190","190","22.2","311","14"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005411","풍동초등학교","02","공립","N","","191","191","191","191","191","191","20.4","449","22"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005412","학동초등학교","02","공립","N","","190","190","190","190","190","190","22.0","1054","48"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005471","화성금곡초등학교","02","공립","N","","190","190","190","190","190","190","21.6","1039","48"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005472","반지초등학교","02","공립","N","","190","190","190","190","190","190","22.6","1129","50"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005474","석우초등학교","02","공립","N","","190","190","190","190","190","190","22.7","932","41"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005476","오산원일초등학교","02","공립","N","","190","190","190","190","190","190","21.2","934","44"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005478","용인한일초등학교","02","공립","N","","190","190","190","190","190","190","22.0","505","23"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005480","나산초등학교","02","공립","N","","190","190","190","190","190","190","21.9","987","45"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005487","와우초등학교","02","공립","N","","190","190","190","190","190","190","21.3","787","37"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005494","예봉초등학교","02","공립","N","","190","190","190","190","190","190","22.0","726","33"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005495","주원초등학교","02","공립","N","","191","191","191","191","191","191","22.7","476","21"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005496","하늘초등학교","02","공립","N","","191","191","191","191","191","191","21.1","632","30"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005588","동화초등학교","02","공립","N","","190","190","190","190","190","190","21.8","871","40"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005589","반석초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1108","50"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005591","상봉초등학교","02","공립","N","","190","190","190","190","190","190","21.7","910","42"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005593","솔빛초등학교","02","공립","N","","190","190","190","190","190","190","21.7","1370","63"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005594","오산고현초등학교","02","공립","N","","190","190","190","190","190","190","22.0","1230","56"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005595","율목초등학교","02","공립","N","","190","190","190","190","190","190","20.9","502","24"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005597","반송초등학교","02","공립","N","","190","190","190","190","190","190","21.9","1229","56"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090005603","성곡초등학교","02","공립","N","","190","190","190","190","190","190","20.8","478","23"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005607","모당초등학교","02","공립","N","","191","191","191","191","191","191","24.6","838","34"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005610","청덕초등학교","02","공립","N","","190","190","190","190","190","190","21.8","936","43"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005612","시흥능곡초등학교","02","공립","N","","190","190","190","190","190","190","21.9","614","28"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005617","장기초등학교","02","공립","N","","190","190","190","190","190","190","21.9","1073","49"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090005621","도촌초등학교","02","공립","N","","190","190","190","190","190","190","22.0","945","43"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090005627","군포대야초등학교","02","공립","N","","190","190","190","190","190","190","19.3","386","20"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005628","모락초등학교","02","공립","N","","190","190","190","190","190","190","22.7","477","21"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005644","능동초등학교","02","공립","N","","190","190","190","190","190","190","21.6","690","32"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005645","도이초등학교","02","공립","N","","190","190","190","190","190","190","21.2","786","37"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005646","수영초등학교","02","공립","N","","190","190","190","190","190","190","21.6","692","32"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005647","예당초등학교","02","공립","N","","190","190","190","190","190","190","21.2","721","34"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005648","중동초등학교","02","공립","N","","190","190","190","190","190","190","21.1","864","41"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005649","푸른초등학교","02","공립","N","","190","190","190","190","190","190","21.5","1312","61"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005650","한마음초등학교","02","공립","N","","190","190","190","190","190","190","20.7","975","47"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005651","한울초등학교","02","공립","N","","190","190","190","190","190","190","22.1","1369","62"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005652","행정초등학교","02","공립","N","","190","190","190","190","190","190","21.0","1071","51"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005678","가운초등학교","02","공립","N","","191","191","191","191","191","191","22.5","472","21"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005680","송현초등학교","02","공립","N","","190","190","190","190","190","190","22.3","469","21"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005682","신곡초등학교","02","공립","N","","190","190","190","190","190","190","22.2","865","39"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090005686","하남풍산초등학교","02","공립","N","","191","191","191","191","191","191","22.6","678","30"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005687","아람초등학교","02","공립","N","","191","191","191","191","191","191","20.2","404","20"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005688","안산대월초등학교","02","공립","N","","190","190","190","190","190","190","24.4","682","28"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005690","신길초등학교","02","공립","N","","191","191","191","191","191","191","21.5","710","33"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005692","성남송현초등학교","02","공립","N","","190","190","190","190","190","190","22.3","1247","56"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090005693","매여울초등학교","02","공립","N","","190","190","190","190","190","190","21.4","557","26"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005695","보평초등학교","02","공립","N","","191","191","191","191","191","191","22.2","1222","55"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005696","운중초등학교","02","공립","N","","190","190","190","190","190","190","21.7","760","35"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005702","판교초등학교","02","공립","N","","190","190","190","190","190","190","21.7","956","44"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005703","산운초등학교","02","공립","N","","190","190","190","190","190","190","22.3","714","32"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005705","구룡초등학교","02","공립","N","","234","234","234","234","234","234","22.3","1157","52"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090005706","건원초등학교","02","공립","N","","190","190","190","190","190","190","20.1","361","18"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005708","진접초등학교","02","공립","N","","190","190","190","190","190","190","21.2","976","46"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005710","차산초등학교","02","공립","N","","191","191","191","191","191","191","22.0","572","26"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005739","충현초등학교","02","공립","N","","190","190","190","190","190","190","22.4","895","40"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005740","구름산초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1266","57"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005742","걸포초등학교","02","공립","N","","190","190","190","190","190","190","21.9","570","26"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005744","안현초등학교","02","공립","N","","190","190","190","190","190","190","22.3","1269","57"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005747","문시초등학교","02","공립","N","","190","190","190","190","190","190","21.9","834","38"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005748","공세초등학교","02","공립","N","","190","190","190","190","190","190","21.9","526","24"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005750","용인한빛초등학교","02","공립","N","","190","190","190","190","190","190","21.4","983","46"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005751","둔전제일초등학교","02","공립","N","","190","190","190","190","190","190","22.3","668","30"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005763","양산초등학교","02","공립","N","","190","190","190","190","190","190","21.9","746","34"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005765","용이초등학교","02","공립","N","","190","190","190","190","190","190","21.5","1099","51"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005771","내동초등학교","02","공립","N","","190","190","190","190","190","190","21.6","799","37"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005773","석현초등학교","02","공립","N","","190","190","190","190","190","190","23.6","638","27"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005774","흥덕초등학교","02","공립","N","","190","190","190","190","190","190","21.7","564","26"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005780","남양주덕송초등학교","02","공립","N","","191","191","191","191","191","191","22.2","1043","47"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005784","별가람초등학교","02","공립","N","","190","190","190","190","190","190","21.5","817","38"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005805","만송초등학교","02","공립","N","","190","190","190","190","190","190","22.3","602","27"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005807","숲속초등학교","02","공립","N","","190","190","190","190","190","190","22.3","715","32"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005809","승지초등학교","02","공립","N","","191","191","191","191","191","191","25.2","680","27"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005816","세미초등학교","02","공립","N","","190","190","190","190","190","190","22.5","1507","67"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005818","필봉초등학교","02","공립","N","","190","190","190","190","190","190","21.9","810","37"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005839","선행초등학교","02","공립","N","","190","190","190","190","190","190","21.8","720","33"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090005846","군포신기초등학교","02","공립","N","","191","191","191","191","191","191","22.6","927","41"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005847","벌원초등학교","02","공립","N","","190","190","190","190","190","190","23.1","623","27"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005848","빛가온초등학교","02","공립","N","","190","190","190","190","190","190","22.6","1515","67"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090005852","해오름초등학교","02","공립","N","","190","190","190","190","190","190","21.4","769","36"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005853","솔터초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1179","53"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005854","자유초등학교","02","공립","N","","191","191","191","191","191","191","22.1","928","42"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005855","한산초등학교","02","공립","N","","191","191","191","191","191","191","22.2","910","41"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005856","백송초등학교","02","공립","N","","190","190","190","190","190","190","21.9","942","43"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005860","만정초등학교","02","공립","N","","190","190","190","190","190","190","22.5","1079","48"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005862","새빛초등학교","02","공립","N","","190","190","190","190","190","190","22.3","1094","49"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005864","서농초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1489","67"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005867","가온초등학교","02","공립","N","","191","191","191","191","191","191","22.4","1185","53"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005869","김포한가람초등학교","02","공립","N","","190","190","190","190","190","190","22.7","796","35"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005873","보름초등학교","02","공립","N","","190","190","190","190","190","190","22.1","1328","60"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005874","예원초등학교","02","공립","N","","191","191","191","191","191","191","22.0","462","21"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005879","광교초등학교","02","공립","N","","191","191","191","191","191","191","22.1","1235","56"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005882","이의초등학교","02","공립","N","","190","190","190","190","190","190","22.2","1198","54"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005883","가현초등학교","02","공립","N","","190","190","190","190","190","190","22.6","1444","64"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005885","푸른솔초등학교","02","공립","N","","190","190","190","190","190","190","22.5","1396","62"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005888","청옥초등학교","02","공립","N","","190","190","190","190","190","190","22.4","1549","69"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005894","수원중촌초등학교","02","공립","N","","190","190","190","190","190","190","22.0","948","43"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005896","수원금호초등학교","02","공립","N","","190","190","190","190","190","190","22.5","1780","79"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005897","능실초등학교","02","공립","N","","190","190","190","190","190","190","22.1","1502","68"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005912","포일초등학교","02","공립","N","","190","190","190","190","190","190","21.4","686","32"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090005914","성남여수초등학교","02","공립","N","","190","190","190","190","190","190","21.7","802","37"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005988","부평초등학교","02","공립","N","","190","190","190","190","190","190","21.9","920","42"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006026","김포금빛초등학교","02","공립","N","","190","190","190","190","190","190","22.3","1671","75"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006030","은여울초등학교","02","공립","N","","190","190","190","190","190","190","21.7","1609","74"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006033","나비초등학교","02","공립","N","","190","190","190","190","190","190","22.6","1221","54"
