"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황","동아리수","참여학생수","지도교사수","자원봉사 또는외부강사수","동아리활동 예산지원현황"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090000665","신일비즈니스고등학교","04","공립","N","","44","450","44","0","10500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 평택시","S090000666","신한고등학교","04","사립","N","","36","927","36","0","4100000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 동두천시","S090000667","신흥고등학교","04","사립","N","","26","307","26","7","57520000","6","59","6","0","780000"
"경기도교육청","경기도교육청","경기도 남양주시","S090000669","심석고등학교","04","사립","N","","60","1075","71","5","38979600","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000671","심원고등학교","04","공립","N","","44","702","52","0","9120000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안성시","S090000672","안법고등학교","04","사립","N","","53","692","54","0","21993000","1","10","1","0","0"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090000673","안산강서고등학교","04","사립","N","","45","823","64","0","7750000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000674","안산국제비즈니스고등학교","04","사립","N","","67","662","67","0","0","4","67","4","0","2000000"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000675","안산고등학교","04","사립","N","","45","753","59","0","9500000","28","120","28","0","0"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000676","안산공업고등학교","04","사립","N","","79","986","97","3","3500000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000677","안산동산고등학교","04","사립","N","","50","993","50","0","1000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000680","안산디자인문화고등학교","04","사립","N","","79","790","79","6","12600000","2","38","2","1","930000"
"경기도교육청","경기도교육청","경기도 안성시","S090000684","안성고등학교","04","공립","N","","44","676","44","0","4900000","4","31","4","0","800000"
"경기도교육청","경기도교육청","경기도 안성시","S090000685","두원공업고등학교","04","사립","N","","41","548","44","1","14250000","6","48","6","0","2500000"
"경기도교육청","경기도교육청","경기도 안성시","S090000686","안성여자고등학교","04","공립","N","","38","553","38","0","1110000","7","83","7","0","2900000"
"경기도교육청","경기도교육청","경기도 안성시","S090000689","가온고등학교","04","사립","N","","51","795","55","5","17300000","17","193","17","0","1000000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000690","안양고등학교","04","공립","N","","70","910","70","0","3750000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000691","안양공업고등학교","04","공립","N","","45","348","45","7","26850000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000693","안양여자고등학교","04","사립","N","","37","569","46","16","18332000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000694","안양문화고등학교","04","사립","N","","31","442","31","0","23200000","8","127","8","0","6400000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000696","안양예술고등학교","04","사립","N","","36","885","36","0","0","2","37","2","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000697","안양외국어고등학교","04","사립","N","","37","613","37","0","5000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 평택시","S090000699","경기물류고등학교","04","공립","N","","41","465","41","0","6200000","13","133","13","0","4132000"
"경기도교육청","경기도교육청","경기도 평택시","S090000701","안중고등학교","04","사립","N","","38","510","41","0","0","9","311","13","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000702","야탑고등학교","04","사립","N","","50","748","53","0","2000000","1","32","1","0","0"
"경기도교육청","경기도교육청","경기도 김포시","S090000703","양곡고등학교","04","사립","N","","47","744","47","6","4000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 양평군","S090000704","양동고등학교","04","사립","N","","18","207","18","0","5500000","1","7","1","0","1113000"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000705","양명고등학교","04","사립","N","","52","947","52","2","20000000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000706","양명여자고등학교","04","사립","N","","41","754","41","0","0","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 양평군","S090000707","양서고등학교","04","사립","N","","40","670","50","1","9080000","2","14","2","0","0"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000708","양영디지털고등학교","04","공립","N","","35","308","38","0","2000000","15","129","16","0","1600000"
"경기도교육청","경기도교육청","경기도 양평군","S090000711","양일고등학교","04","사립","N","","37","641","51","0","0","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090000713","양지고등학교","04","공립","N","","58","746","61","0","20300000","1","7","1","0","0"
"경기도교육청","경기도교육청","경기도 양평군","S090000714","양평전자과학고등학교","04","공립","N","","20","141","22","0","2100000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 양평군","S090000716","양평고등학교","04","공립","N","","41","530","48","1","4400000","0","0","0","0","0"
"경기도교육청","경기도교육청","경기도 여주시","S090000717","여강고등학교","04","사립","N","","21","236","21","0","12500000","22","102","22","0","1500000"
"경기도교육청","경기도교육청","경기도 여주시","S090000718","여주고등학교","04","사립","N","","35","467","37","0","16020000","4","40","4","0","288000"
"경기도교육청","경기도교육청","경기도 여주시","S090000720","세종고등학교","04","공립","N","","42","510","42","2","6450000","7","62","7","0","1000000"
"경기도교육청","경기도교육청","경기도 여주시","S090000722","여주자영농업고등학교","04","공립","N","","43","398","43","0","2700000","28","280","28","0","4200000"
"경기도교육청","경기도교육청","경기도 여주시","S090000723","여주제일고등학교","04","사립","N","","52","822","76","0","7300000","9","92","9","0","1000000"
"경기도교육청","경기도교육청","경기도 연천군","S090000726","연천고등학교","04","공립","N","","20","130","23","0","4020000","0","0","0","0","0"
