"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교장(남)","교장(여)","교장(계)","교감(남)","교감(여)","교감(계)","수석교사(남)","수석교사(여)","수석교사(계)","정교사(1정)(남)","정교사(1정)(여)","정교사(1정)(계)","정교사(2정)(남)","정교사(2정)(여)","정교사(2정)(계)","특수1정(남)","특수1정(여)","특수1정(계)","특수2정(남)","특수2정(여)","특수2정(계)","준교사(남)","준교사(여)","준교사(계)","실기교사(남)","실기교사(여)","실기교사(계)","전문상담교사(남)","전문상담교사(여)","전문상담교사(계)","사서교사(남)","사서교사(여)","사서교사(계)","보건교사(남)","보건교사(여)","보건교사(계)","영양교사(남)","영양교사(여)","영양교사(계)","해당없음(남)","해당없음(여)","해당없음(계)","계(남)","계(여)","계"
"경기도교육청","경기도교육청","경기도 부천시 오정구","S090005581","수주고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","8","35","43","4","5","9","1","3","4","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","1","1","0","0","0","14","49","63"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090005599","고양일고등학교","04","공립","N","","0","1","1","0","1","1","0","0","0","13","24","37","3","11","14","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","17","41","58"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090005600","안곡고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","17","50","67","2","10","12","0","2","2","0","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","21","67","88"
"경기도교육청","경기도교육청","경기도 남양주시","S090005601","와부고등학교","04","공립","N","","0","1","1","1","0","1","0","0","0","13","26","39","3","10","13","1","2","3","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","18","43","61"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090005653","고색고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","17","35","52","7","9","16","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","27","46","73"
"경기도교육청","경기도교육청","","S090005655","나루고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","18","24","42","1","8","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","0","0","20","36","56"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005656","보라고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","12","39","51","3","4","7","1","2","3","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","18","50","68"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005658","초당고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","19","39","58","1","9","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","22","50","72"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090005659","복정고등학교","04","공립","N","","0","1","1","1","0","1","0","0","0","9","36","45","1","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","1","1","0","1","1","0","0","0","11","49","60"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090005660","포곡고등학교","04","공립","N","","1","0","1","0","2","2","0","0","0","24","36","60","1","3","4","1","4","5","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","27","49","76"
"경기도교육청","경기도교육청","경기도 화성시 만세구","S090005663","향남고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","7","25","32","3","16","19","1","1","2","0","1","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","13","47","60"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090005664","청덕고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","10","48","58","2","6","8","1","2","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","16","57","73"
"경기도교육청","경기도교육청","경기도 시흥시","S090005665","시흥능곡고등학교","04","공립","N","","0","1","1","0","1","1","0","0","0","15","32","47","4","13","17","3","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","22","50","72"
"경기도교육청","경기도교육청","경기도 시흥시","S090005666","시흥매화고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","13","28","41","1","9","10","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","17","40","57"
"경기도교육청","경기도교육청","경기도 의정부시","S090005667","발곡고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","10","46","56","4","7","11","0","2","2","0","1","1","0","0","0","0","0","0","1","0","1","0","1","1","0","1","1","0","1","1","0","0","0","16","60","76"
"경기도교육청","경기도교육청","경기도 시흥시","S090005668","신천고등학교","04","공립","N","","0","1","1","1","0","1","0","0","0","11","40","51","2","10","12","1","2","3","1","1","2","0","0","0","0","0","0","1","0","1","0","1","1","0","2","2","0","1","1","0","0","0","17","58","75"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090005669","선부고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","13","31","44","7","20","27","1","0","1","1","2","3","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","25","54","79"
"경기도교육청","경기도교육청","경기도 남양주시","S090005670","오남고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","21","39","60","4","13","17","0","3","3","1","1","2","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","28","58","86"
"경기도교육청","경기도교육청","경기도 의왕시","S090005671","의왕고등학교","04","공립","N","","1","0","1","0","1","1","0","0","0","10","38","48","1","4","5","0","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","12","48","60"
"경기도교육청","경기도교육청","경기도 평택시","S090005672","이충고등학교","04","공립","N","","1","0","1","0","2","2","0","0","0","11","19","30","12","20","32","2","1","3","1","1","2","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","27","45","72"
"경기도교육청","경기도교육청","경기도 김포시","S090005673","장기고등학교","04","공립","N","","1","0","1","1","1","2","0","0","0","19","34","53","4","7","11","1","2","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","26","46","72"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090005674","신길고등학교","04","공립","N","","1","0","1","1","0","1","0","0","0","14","27","41","6","25","31","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","22","55","77"
